-4.065988944705978502e+05,-2.944658508116523735e+05,-1.126434381530048413e+05,-5.443373662221886480e+04,1.173913581548163893e+04,-9.723570968767903105e+04,-3.259986568237449392e+05,-2.616376708263613109e+05,-1.156456796234718204e+05,-1.773427413716205629e+05,-3.199812250506687560e+05,-2.855079316324215033e+05,-1.078927277831233660e+05,-1.647579683185656613e+05
0.000000000000000000e+00,-7.327888026863005944e+05,-1.286694359806678112e+05,-6.112121502576504281e+04,2.730033343021197652e+04,-1.346216753626047575e+05,-5.238480607923698844e+05,-3.151254035772121861e+05,-1.349522198242694431e+05,-2.703885781584290089e+05,-4.382469065674624289e+05,-3.775841788551706704e+05,-1.068341929666356300e+05,-2.541294029163256928e+05
0.000000000000000000e+00,0.000000000000000000e+00,-3.793791199840934132e+05,-8.719535800627610297e+04,-5.902606115682142263e+04,-1.904851592833253089e+05,-1.331761671775516006e+05,-1.269153408283743338e+05,-1.628509277388024784e+05,-2.231463156068829703e+05,-1.336454914977265871e+05,-1.319973687107985315e+05,-3.171827796836318521e+04,-2.298262962098700809e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.939361002833744860e+05,5.756583582259298419e+04,-5.109510088239186007e+04,-7.613945102593928459e+04,-6.760833558337269642e+04,-8.329719152060565830e+04,-1.319699375957188022e+05,-1.000197744240166212e+05,-1.006255222242311575e+05,5.930978444773727824e+04,-1.067733349928322423e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.811669940244010359e+05,-9.133695502892397053e+04,3.527979602223107213e+04,4.753358070015226076e+03,-1.882695817589442595e+04,-1.413742558289911176e+04,2.143325598481108682e+04,1.904763296425524459e+04,3.118670693578792270e+04,-4.201628345891158096e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.489336935001544189e+05,-1.517715848594440031e+05,-1.089194267203000345e+05,-1.607392530471862410e+05,-2.521519172071009525e+05,-1.346681585834690486e+05,-1.201236895061742980e+05,-9.747432549517045118e+03,-2.667797042927476577e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.152051465035646688e+05,-3.381427634325592080e+05,-1.492949411745581892e+05,-3.211523481859453605e+05,-5.261937833846708527e+05,-4.284888138403353514e+05,-1.043419047251515440e+05,-2.915190446200403385e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.253287361055517686e+05,-1.265488734230181726e+05,-1.951743018407246855e+05,-3.304106826375261880e+05,-3.219016809219269780e+05,-1.037494999595158006e+05,-1.812788831157453824e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.323737403510881122e+05,-3.013441762141589425e+05,-1.547155593060408137e+05,-1.467427884653070942e+05,-1.390572603862510914e+04,-2.488742572022787936e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.558333713978364831e+05,-2.863373209721221938e+05,-2.517702738430734898e+05,-1.244993908543309044e+04,-4.481100246333318064e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.933296697819861583e+05,-4.194936049682489829e+05,-1.147809629129260138e+05,-2.463714792160515790e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.783961403621169738e+05,-9.022297034808175522e+04,-2.153188077477967599e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.760124589331084571e+05,-2.728513632893067188e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.094407339174121153e+05
