-5.803985723565262742e+05,-2.903288689099685871e+05,1.440177955670478696e+05,1.557860534725854814e+05,1.781082437890271831e+05,2.139969968813880696e+05,-4.392285182062150561e+05,-4.540408606895792764e+05,2.112454084100716282e+05,2.269720935269917536e+05,-4.091980530480081216e+05,-3.617341907366352389e+05,-4.305849983344182256e+05,2.709558372952391510e+05
0.000000000000000000e+00,-4.960934200619280455e+05,1.478365239093913406e+05,1.554301711532851914e+05,1.784861596534083656e+05,2.122643876668478479e+05,-3.316225910029058577e+05,-3.405010214144738857e+05,2.108826875938249868e+05,2.227106238895287388e+05,-2.990520676731416024e+05,-2.965394191756747314e+05,-3.023079264010885963e+05,2.680662618640916189e+05
0.000000000000000000e+00,0.000000000000000000e+00,-5.444766563709373440e+04,1.404586875737611845e+05,1.444758292316463194e+05,1.559022707438126963e+05,1.555463776252600655e+05,1.692457905865406210e+05,1.803191194938379922e+05,2.612913190594602493e+05,1.459092808272047550e+05,1.447902346395546920e+05,1.529963403971670486e+05,2.077227170808535302e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.277253183418330445e+04,1.549325651883170067e+05,1.651861279881330847e+05,1.737639317531861307e+05,1.918565528342890029e+05,1.807609986819207843e+05,2.340110616521138581e+05,1.655519345350448857e+05,1.600421983728850319e+05,1.786296592658060836e+05,2.126542613404619624e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.220384540641507556e+04,1.652983199172586028e+05,1.964051578297599626e+05,2.127601015021679923e+05,1.889109546960342268e+05,2.560378148928361479e+05,1.866546355800844904e+05,1.815276882645717124e+05,1.976384031738450285e+05,2.187000931308745057e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.281247242948428175e+04,2.382554750331701071e+05,2.582601166277355223e+05,1.963065124585567683e+05,2.670531658498786855e+05,2.263611439663103665e+05,2.189399731897212041e+05,2.409533384811827564e+05,2.249421548206419102e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.015063537518726662e+05,-6.763238360454130452e+05,2.296762299616725359e+05,2.451146543032017071e+05,-5.791665574010981945e+05,-4.781605998781073140e+05,-6.423815774242329644e+05,2.880432133634192287e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.148746323198292172e+06,2.468002846887263004e+05,2.639696538043477340e+05,-6.173194593616928905e+05,-5.268048944718432613e+05,-7.323206021736225812e+05,3.075958451027225237e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.064516594939445495e+05,2.196568517413935333e+05,2.216115945869973511e+05,2.154320560271440190e+05,2.344189188802373537e+05,1.990569456601749407e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.909512624686865020e+05,2.467945519822963979e+05,2.367301141944699630e+05,2.672760565450756694e+05,2.529264419323892798e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.400228778882948682e+05,-4.377428885437485878e+05,-6.319149281842474593e+05,2.802740598707023310e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.838580683652880834e+05,-4.719315782375468407e+05,2.740982440078973887e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.032671152372237178e+06,2.924551430442322744e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.535399044155277079e+05
