-1.478286629310905118e+05,-5.556454419850599515e+04,3.829228687811167765e+04,3.339897118747394416e+04,4.492142116053675272e+04,-1.923711688342702075e+02,-6.167987816366402694e+04,-6.515218165631637021e+03,3.668743124685114162e+04,-4.384785189115831599e+03,-6.657711300666828174e+04,-6.911616789136276930e+04,-6.168428117814767029e+04,4.414196510070404474e+04
0.000000000000000000e+00,-6.020844096867269836e+05,8.067621192516526207e+04,8.414846794913077611e+04,8.654024294192926027e+04,4.315191886264910136e+04,-1.418788977330797934e+05,6.171976523884737253e+04,9.795815263208493707e+04,-1.230119041916983065e+02,-1.817970822708443739e+05,-1.396343145600962453e+05,-1.331389183768606454e+05,8.446160336809381261e+04
0.000000000000000000e+00,0.000000000000000000e+00,-3.905749800423274282e+05,-2.217353939638952434e+05,-1.514985314478060463e+05,-4.035269786303712317e+04,6.166453522756184975e+04,4.163733406942374131e+04,-4.314265021013357909e+04,-4.816312063992182811e+04,6.107592604865679459e+04,2.269115113038614072e+04,3.421597873290558346e+04,-1.125343960875436314e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.344815899048697902e+05,-1.402569397075421293e+05,-4.501094249967936776e+04,5.311056017497839639e+04,3.505960504014181060e+04,-3.297154923966082424e+04,-2.594844417471715860e+04,5.789489204394469562e+04,2.302927662842076461e+04,3.223569005808984002e+04,-1.095536979517364671e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.200652446189910988e+05,-7.298378532943078608e+04,6.573712792484679085e+04,4.549929670316987904e+04,-9.688856516009762345e+03,-1.953226472039940563e+04,6.780243137380118424e+04,2.032367976695068865e+04,4.109549358914668119e+04,-8.995262357678826083e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.806223339003116125e+05,1.639519583470070575e+04,7.603071769561870497e+03,1.778274015823753143e+04,-3.510033800768159563e+04,2.081341587554397120e+04,-2.525369343423974351e+04,5.617544775438453826e+02,-9.376924117014927106e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.369312126192449359e+05,8.522814404607390316e+03,5.649610216637939448e+04,2.427899915981439699e+04,-1.346330360551886261e+05,-2.480275009625849634e+04,-1.072678075570085348e+05,6.376067565019631002e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.276488439201777510e+04,3.479958269965851650e+04,8.914356991261161966e+03,1.438256223055124610e+04,6.949668941353185801e+03,8.058526996871847814e+02,5.141244464490065002e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.517919294178987620e+05,-7.004308785612460633e+04,5.698721804849100590e+04,4.511827074049555813e+04,3.762856720711789239e+04,-1.088166907659197896e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.536472980384407565e+05,-3.242631516510711663e+03,-2.275125394361084909e+05,-1.483686159351459719e+04,-5.761828719348315644e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.433806524562239065e+05,-9.606477297309180722e+04,-1.231679792080138868e+05,6.767444768966514675e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.208269520176715683e+06,-9.909359042434327421e+04,1.796612643527707405e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.377859347548498772e+05,3.710717980192035611e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.409680740568346228e+05
